#LID	RA	Dec	35	38	41	42	45	48	51
-001400363	29.1562	-14.1778	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001300959	70.6496	-13.2381	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001202669	131.691	-13.3508	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001105118	296.665	-10.9867	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001103853	225.134	-12.4492	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001100220	17.5629	-10.3525	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001004311	246.058	-11.2178	-99.999	10.916	-99.999	11.807	11.167	10.141	-99.999
-001000548	41.7367	-10.1294	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001000514	38.8033	-9.41722	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001000388	27.6275	-9.35417	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-000904337	243.859	-9.89083	-99.999	13.266	13.587	13.204	11.912	10.383	-99.999
-000900978	71.5629	-9.47722	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-000803901	226.213	-8.81556	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-000803194	173.635	-9.32472	-99.999	12.459	13.041	12.664	11.652	10.355	-99.999
-000700699	58.6496	-6.83389	-99.999	-99.999	12.16	12.262	10.806	9.641	-99.999
-000400571	50.2033	-4.32389	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-000304034	254.501	-4.01917	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-000303746	228.508	-3.80056	-99.999	-99.999	12.556	12.582	11.42	10.29	-99.999
-000303668	221.33	-4.49333	-99.999	12.626	13.271	13.207	12.309	11.177	-99.999
-000302870	153.074	-3.7425	-99.999	-99.999	12.416	12.64	11.24	9.984	-99.999
-000204354	261.706	-2.405	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-000103022	226.861	-2.30472	-99.999	11.162	11.823	11.732	10.8	9.607	-99.999
0000000444	40.1733	1.19528	-99.999	-99.999	12.365	12.41	11.126	10.009	-99.999
0000102916	215.438	0.783889	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0000104774	357.29	2.41472	12.941	11.704	12.118	12.342	10.913	9.671	-99.999
0000200521	49.8608	3.31056	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0000302327	152.747	2.55833	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0000303281	252.399	3.63111	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0000403561	269.487	4.24778	13.913	12.64	13.32	13.629	11.741	10.345	-99.999
0000500593	62.0712	6.21194	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0000600648	63.3067	6.60139	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0000602008	129.933	5.77417	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0000703348	260.499	6.9125	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0000703492	268.006	7.94222	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0000804887	338.249	9.37639	-99.999	-99.999	13.619	13.788	12.356	11.112	-99.999
0001102576	202.484	10.3922	-99.999	-99.999	12.225	12.399	11.009	9.749	-99.999
0001104986	350.442	12.5958	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0001302618	195.208	12.3761	-99.999	-99.999	12.85	13.01	11.626	10.374	-99.999
0001401883	125.803	14.3453	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0001501813	126.097	15.0025	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0001702785	221.598	16.5092	-99.999	-99.999	12.205	12.283	10.96	9.782	-99.999
0001702844	229.276	17.0672	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0001704808	341.803	18.3839	-99.999	-99.999	11.662	11.666	10.536	9.423	-99.999
0001802776	206.264	17.8114	-99.999	-99.999	12.886	13.029	11.682	10.431	-99.999
0001803497	268.939	18.5003	-99.999	-99.999	12.305	12.494	11.13	9.948	-99.999
0001904690	320.51	19.8106	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002002337	143.339	19.8644	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002101949	134.649	20.5489	-99.999	-99.999	11.936	12.02	10.81	9.691	-99.999
0002103245	268.374	21.3242	-99.999	-99.999	10.926	10.918	9.957	8.839	-99.999
0002204409	322.755	23.3375	-99.999	-99.999	12.058	12.067	10.958	9.799	-99.999
0002204567	332.641	22.7983	-99.999	-99.999	11.615	11.634	10.648	9.553	-99.999
0002303151	264.457	22.9569	-99.999	-99.999	12.632	12.806	11.522	10.376	-99.999
0002303151	264.457	22.9569	-99.999	-99.999	13.462	13.277	11.939	10.697	-99.999
0002402824	227.275	24.0136	-99.999	-99.999	12.016	11.995	10.858	9.732	-99.999
0002500196	18.4917	26.2794	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002502530	188.984	24.7764	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
0002502537	189.669	25.2086	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
